fecha,geografia,variable,valor,unidad,fuente
2026-04-11,Huila,precipitacion,4.1,mm,open-meteo
2026-04-11,Huila,temp_max,27.6,°C,open-meteo
2026-04-11,Huila,temp_min,17.1,°C,open-meteo
2026-04-11,Nariño,precipitacion,2.2,mm,open-meteo
2026-04-11,Nariño,temp_max,21.6,°C,open-meteo
2026-04-11,Nariño,temp_min,15.3,°C,open-meteo
2026-04-11,Quindío,precipitacion,17.2,mm,open-meteo
2026-04-11,Quindío,temp_max,24.4,°C,open-meteo
2026-04-11,Quindío,temp_min,15.8,°C,open-meteo
2026-04-11,Risaralda,precipitacion,1.1,mm,open-meteo
2026-04-11,Risaralda,temp_max,26.2,°C,open-meteo
2026-04-11,Risaralda,temp_min,17.1,°C,open-meteo
2026-04-11,Tolima,precipitacion,14.0,mm,open-meteo
2026-04-11,Tolima,temp_max,24.1,°C,open-meteo
2026-04-11,Tolima,temp_min,16.3,°C,open-meteo
2026-04-12,Antioquia,precipitacion,12.9,mm,open-meteo
2026-04-12,Antioquia,temp_max,30.2,°C,open-meteo
2026-04-12,Antioquia,temp_min,18.2,°C,open-meteo
2026-04-12,COLOMBIA,precio_interno_referencia,2265000.0,COP/carga_125kg,FNC
2026-04-12,Caldas,precipitacion,17.6,mm,open-meteo
2026-04-12,Caldas,temp_max,21.6,°C,open-meteo
2026-04-12,Caldas,temp_min,11.0,°C,open-meteo
2026-04-12,Cauca,precipitacion,1.1,mm,open-meteo
2026-04-12,Cauca,temp_max,25.7,°C,open-meteo
2026-04-12,Cauca,temp_min,14.0,°C,open-meteo
2026-04-12,Huila,precipitacion,3.1,mm,open-meteo
2026-04-12,Huila,temp_max,26.0,°C,open-meteo
2026-04-12,Huila,temp_min,14.6,°C,open-meteo
2026-04-12,Nariño,precipitacion,4.3,mm,open-meteo
2026-04-12,Nariño,temp_max,23.9,°C,open-meteo
2026-04-12,Nariño,temp_min,13.2,°C,open-meteo
2026-04-12,Quindío,precipitacion,22.3,mm,open-meteo
2026-04-12,Quindío,temp_max,26.5,°C,open-meteo
2026-04-12,Quindío,temp_min,14.6,°C,open-meteo
2026-04-12,Risaralda,precipitacion,5.9,mm,open-meteo
2026-04-12,Risaralda,temp_max,27.5,°C,open-meteo
2026-04-12,Risaralda,temp_min,17.4,°C,open-meteo
2026-04-12,Tolima,precipitacion,7.8,mm,open-meteo
2026-04-12,Tolima,temp_max,25.2,°C,open-meteo
2026-04-12,Tolima,temp_min,13.4,°C,open-meteo
2026-04-13,Antioquia,precipitacion,8.1,mm,open-meteo
2026-04-13,Antioquia,temp_max,24.5,°C,open-meteo
2026-04-13,Antioquia,temp_min,18.1,°C,open-meteo
2026-04-13,COLOMBIA,fx_usd_local,3643.7099609375,COP/USD,yfinance
2026-04-13,COLOMBIA,precio_interno_referencia,2245000.0,COP/carga_125kg,FNC
2026-04-13,Caldas,precipitacion,11.4,mm,open-meteo
2026-04-13,Caldas,temp_max,18.8,°C,open-meteo
2026-04-13,Caldas,temp_min,12.4,°C,open-meteo
2026-04-13,Cauca,precipitacion,7.8,mm,open-meteo
2026-04-13,Cauca,temp_max,22.4,°C,open-meteo
2026-04-13,Cauca,temp_min,16.0,°C,open-meteo
2026-04-13,GLOBAL,precio_cafe_arabica,300.8500061035156,USc/lb,yfinance
2026-04-13,Huila,precipitacion,2.5,mm,open-meteo
2026-04-13,Huila,temp_max,25.8,°C,open-meteo
2026-04-13,Huila,temp_min,15.8,°C,open-meteo
2026-04-13,Nariño,precipitacion,1.5,mm,open-meteo
2026-04-13,Nariño,temp_max,21.6,°C,open-meteo
2026-04-13,Nariño,temp_min,15.3,°C,open-meteo
2026-04-13,Quindío,precipitacion,27.4,mm,open-meteo
2026-04-13,Quindío,temp_max,22.4,°C,open-meteo
2026-04-13,Quindío,temp_min,16.4,°C,open-meteo
2026-04-13,Risaralda,precipitacion,24.7,mm,open-meteo
2026-04-13,Risaralda,temp_max,24.6,°C,open-meteo
2026-04-13,Risaralda,temp_min,16.5,°C,open-meteo
2026-04-13,Tolima,precipitacion,35.8,mm,open-meteo
2026-04-13,Tolima,temp_max,21.8,°C,open-meteo
2026-04-13,Tolima,temp_min,14.8,°C,open-meteo
2026-04-14,Antioquia,precipitacion,13.9,mm,open-meteo
2026-04-14,Antioquia,temp_max,27.8,°C,open-meteo
2026-04-14,Antioquia,temp_min,16.0,°C,open-meteo
2026-04-14,COLOMBIA,fx_usd_local,3598.22998046875,COP/USD,yfinance
2026-04-14,COLOMBIA,precio_interno_referencia,2255000.0,COP/carga_125kg,FNC
2026-04-14,Caldas,precipitacion,4.2,mm,open-meteo
2026-04-14,Caldas,temp_max,21.8,°C,open-meteo
2026-04-14,Caldas,temp_min,12.4,°C,open-meteo
2026-04-14,Cauca,precipitacion,8.6,mm,open-meteo
2026-04-14,Cauca,temp_max,24.7,°C,open-meteo
2026-04-14,Cauca,temp_min,14.3,°C,open-meteo
2026-04-14,GLOBAL,precio_cafe_arabica,302.6499938964844,USc/lb,yfinance
2026-04-14,Huila,precipitacion,4.8,mm,open-meteo
2026-04-14,Huila,temp_max,27.5,°C,open-meteo
2026-04-14,Huila,temp_min,16.3,°C,open-meteo
2026-04-14,Nariño,precipitacion,4.0,mm,open-meteo
2026-04-14,Nariño,temp_max,22.7,°C,open-meteo
2026-04-14,Nariño,temp_min,14.2,°C,open-meteo
2026-04-14,Quindío,precipitacion,5.8,mm,open-meteo
2026-04-14,Quindío,temp_max,24.9,°C,open-meteo
2026-04-14,Quindío,temp_min,16.9,°C,open-meteo
2026-04-14,Risaralda,precipitacion,10.3,mm,open-meteo
2026-04-14,Risaralda,temp_max,25.1,°C,open-meteo
2026-04-14,Risaralda,temp_min,16.3,°C,open-meteo
2026-04-14,Tolima,precipitacion,18.1,mm,open-meteo
2026-04-14,Tolima,temp_max,21.9,°C,open-meteo
2026-04-14,Tolima,temp_min,16.6,°C,open-meteo
2026-04-15,Antioquia,precipitacion,22.6,mm,open-meteo
2026-04-15,Antioquia,temp_max,26.5,°C,open-meteo
2026-04-15,Antioquia,temp_min,17.9,°C,open-meteo
2026-04-15,COLOMBIA,fx_usd_local,3595.010009765625,COP/USD,yfinance
2026-04-15,COLOMBIA,precio_interno_referencia,2295000.0,COP/carga_125kg,FNC
2026-04-15,Caldas,precipitacion,8.1,mm,open-meteo
2026-04-15,Caldas,temp_max,18.4,°C,open-meteo
2026-04-15,Caldas,temp_min,12.7,°C,open-meteo
2026-04-15,Cauca,precipitacion,22.1,mm,open-meteo
2026-04-15,Cauca,temp_max,20.6,°C,open-meteo
2026-04-15,Cauca,temp_min,15.1,°C,open-meteo
2026-04-15,GLOBAL,precio_cafe_arabica,304.25,USc/lb,yfinance
2026-04-15,Huila,precipitacion,3.7,mm,open-meteo
2026-04-15,Huila,temp_max,26.8,°C,open-meteo
2026-04-15,Huila,temp_min,17.2,°C,open-meteo
2026-04-15,Nariño,precipitacion,35.4,mm,open-meteo
2026-04-15,Nariño,temp_max,19.2,°C,open-meteo
2026-04-15,Nariño,temp_min,15.6,°C,open-meteo
2026-04-15,Quindío,precipitacion,7.2,mm,open-meteo
2026-04-15,Quindío,temp_max,21.9,°C,open-meteo
2026-04-15,Quindío,temp_min,16.4,°C,open-meteo
2026-04-15,Risaralda,precipitacion,21.7,mm,open-meteo
2026-04-15,Risaralda,temp_max,23.7,°C,open-meteo
2026-04-15,Risaralda,temp_min,17.4,°C,open-meteo
2026-04-15,Tolima,precipitacion,13.7,mm,open-meteo
2026-04-15,Tolima,temp_max,19.4,°C,open-meteo
2026-04-15,Tolima,temp_min,16.7,°C,open-meteo
2026-04-16,Antioquia,precipitacion,37.0,mm,open-meteo
2026-04-16,Antioquia,temp_max,26.8,°C,open-meteo
2026-04-16,Antioquia,temp_min,17.9,°C,open-meteo
2026-04-16,COLOMBIA,fx_usd_local,3615.14990234375,COP/USD,yfinance
2026-04-16,COLOMBIA,precio_interno_referencia,2235000.0,COP/carga_125kg,FNC
2026-04-16,Caldas,precipitacion,2.6,mm,open-meteo
2026-04-16,Caldas,temp_max,18.6,°C,open-meteo
2026-04-16,Caldas,temp_min,11.7,°C,open-meteo
2026-04-16,Cauca,precipitacion,14.6,mm,open-meteo
2026-04-16,Cauca,temp_max,23.2,°C,open-meteo
2026-04-16,Cauca,temp_min,15.2,°C,open-meteo
2026-04-16,GLOBAL,precio_cafe_arabica,296.45001220703125,USc/lb,yfinance
2026-04-16,Huila,precipitacion,6.0,mm,open-meteo
2026-04-16,Huila,temp_max,26.5,°C,open-meteo
2026-04-16,Huila,temp_min,17.1,°C,open-meteo
2026-04-16,Nariño,precipitacion,35.9,mm,open-meteo
2026-04-16,Nariño,temp_max,21.5,°C,open-meteo
2026-04-16,Nariño,temp_min,14.9,°C,open-meteo
2026-04-16,Quindío,precipitacion,12.5,mm,open-meteo
2026-04-16,Quindío,temp_max,24.6,°C,open-meteo
2026-04-16,Quindío,temp_min,16.3,°C,open-meteo
2026-04-16,Risaralda,precipitacion,27.6,mm,open-meteo
2026-04-16,Risaralda,temp_max,23.5,°C,open-meteo
2026-04-16,Risaralda,temp_min,16.4,°C,open-meteo
2026-04-16,Tolima,precipitacion,26.2,mm,open-meteo
2026-04-16,Tolima,temp_max,21.1,°C,open-meteo
2026-04-16,Tolima,temp_min,16.3,°C,open-meteo
2026-04-17,Antioquia,precipitacion,6.3,mm,open-meteo
2026-04-17,Antioquia,temp_max,25.3,°C,open-meteo
2026-04-17,Antioquia,temp_min,17.0,°C,open-meteo
2026-04-17,COLOMBIA,fx_usd_local,3613.030029296875,COP/USD,yfinance
2026-04-17,COLOMBIA,precio_interno_referencia,2160000.0,COP/carga_125kg,FNC
2026-04-17,Caldas,precipitacion,8.9,mm,open-meteo
2026-04-17,Caldas,temp_max,19.2,°C,open-meteo
2026-04-17,Caldas,temp_min,12.1,°C,open-meteo
2026-04-17,Cauca,precipitacion,26.5,mm,open-meteo
2026-04-17,Cauca,temp_max,22.2,°C,open-meteo
2026-04-17,Cauca,temp_min,14.8,°C,open-meteo
2026-04-17,GLOBAL,precio_cafe_arabica,289.29998779296875,USc/lb,yfinance
2026-04-17,Huila,precipitacion,3.9,mm,open-meteo
2026-04-17,Huila,temp_max,23.8,°C,open-meteo
2026-04-17,Huila,temp_min,17.9,°C,open-meteo
2026-04-17,Nariño,precipitacion,58.8,mm,open-meteo
2026-04-17,Nariño,temp_max,20.2,°C,open-meteo
2026-04-17,Nariño,temp_min,15.4,°C,open-meteo
2026-04-17,Quindío,precipitacion,20.1,mm,open-meteo
2026-04-17,Quindío,temp_max,23.9,°C,open-meteo
2026-04-17,Quindío,temp_min,16.0,°C,open-meteo
2026-04-17,Risaralda,precipitacion,32.3,mm,open-meteo
2026-04-17,Risaralda,temp_max,22.9,°C,open-meteo
2026-04-17,Risaralda,temp_min,15.6,°C,open-meteo
2026-04-17,Tolima,precipitacion,45.2,mm,open-meteo
2026-04-17,Tolima,temp_max,17.9,°C,open-meteo
2026-04-17,Tolima,temp_min,16.0,°C,open-meteo
2026-04-18,Antioquia,precipitacion,0.6,mm,open-meteo
2026-04-18,Antioquia,temp_max,27.8,°C,open-meteo
2026-04-18,Antioquia,temp_min,15.9,°C,open-meteo
2026-04-18,COLOMBIA,precio_interno_referencia,2160000.0,COP/carga_125kg,FNC
2026-04-18,Caldas,precipitacion,0.3,mm,open-meteo
2026-04-18,Caldas,temp_max,21.0,°C,open-meteo
2026-04-18,Caldas,temp_min,11.5,°C,open-meteo
2026-04-18,Cauca,precipitacion,13.3,mm,open-meteo
2026-04-18,Cauca,temp_max,24.7,°C,open-meteo
2026-04-18,Cauca,temp_min,14.6,°C,open-meteo
2026-04-18,Huila,precipitacion,1.1,mm,open-meteo
2026-04-18,Huila,temp_max,25.2,°C,open-meteo
2026-04-18,Huila,temp_min,16.4,°C,open-meteo
2026-04-18,Nariño,precipitacion,20.6,mm,open-meteo
2026-04-18,Nariño,temp_max,22.0,°C,open-meteo
2026-04-18,Nariño,temp_min,14.8,°C,open-meteo
2026-04-18,Quindío,precipitacion,2.4,mm,open-meteo
2026-04-18,Quindío,temp_max,25.0,°C,open-meteo
2026-04-18,Quindío,temp_min,15.2,°C,open-meteo
2026-04-18,Risaralda,precipitacion,1.9,mm,open-meteo
2026-04-18,Risaralda,temp_max,25.2,°C,open-meteo
2026-04-18,Risaralda,temp_min,14.4,°C,open-meteo
2026-04-18,Tolima,precipitacion,0.1,mm,open-meteo
2026-04-18,Tolima,temp_max,21.8,°C,open-meteo
2026-04-18,Tolima,temp_min,15.8,°C,open-meteo
2026-04-19,Antioquia,precipitacion,0.5,mm,open-meteo
2026-04-19,Antioquia,temp_max,27.8,°C,open-meteo
2026-04-19,Antioquia,temp_min,16.3,°C,open-meteo
2026-04-19,COLOMBIA,precio_interno_referencia,2160000.0,COP/carga_125kg,FNC
2026-04-19,Caldas,precipitacion,3.2,mm,open-meteo
2026-04-19,Caldas,temp_max,19.8,°C,open-meteo
2026-04-19,Caldas,temp_min,11.3,°C,open-meteo
2026-04-19,Cauca,precipitacion,18.4,mm,open-meteo
2026-04-19,Cauca,temp_max,23.4,°C,open-meteo
2026-04-19,Cauca,temp_min,15.2,°C,open-meteo
2026-04-19,Huila,precipitacion,4.3,mm,open-meteo
2026-04-19,Huila,temp_max,25.7,°C,open-meteo
2026-04-19,Huila,temp_min,17.0,°C,open-meteo
2026-04-19,Nariño,precipitacion,12.4,mm,open-meteo
2026-04-19,Nariño,temp_max,21.0,°C,open-meteo
2026-04-19,Nariño,temp_min,14.7,°C,open-meteo
2026-04-19,Quindío,precipitacion,1.2,mm,open-meteo
2026-04-19,Quindío,temp_max,23.9,°C,open-meteo
2026-04-19,Quindío,temp_min,14.6,°C,open-meteo
2026-04-19,Risaralda,precipitacion,3.3,mm,open-meteo
2026-04-19,Risaralda,temp_max,24.4,°C,open-meteo
2026-04-19,Risaralda,temp_min,15.3,°C,open-meteo
2026-04-19,Tolima,precipitacion,4.6,mm,open-meteo
2026-04-19,Tolima,temp_max,21.8,°C,open-meteo
2026-04-19,Tolima,temp_min,16.2,°C,open-meteo
2026-04-20,Antioquia,precipitacion,1.7,mm,open-meteo
2026-04-20,Antioquia,temp_max,27.9,°C,open-meteo
2026-04-20,Antioquia,temp_min,16.1,°C,open-meteo
2026-04-20,COLOMBIA,fx_usd_local,3603.8701171875,COP/USD,yfinance
2026-04-20,COLOMBIA,precio_interno_referencia,2190000.0,COP/carga_125kg,FNC
2026-04-20,Caldas,precipitacion,0.0,mm,open-meteo
2026-04-20,Caldas,temp_max,20.9,°C,open-meteo
2026-04-20,Caldas,temp_min,10.5,°C,open-meteo
2026-04-20,Cauca,precipitacion,5.9,mm,open-meteo
2026-04-20,Cauca,temp_max,24.3,°C,open-meteo
2026-04-20,Cauca,temp_min,12.4,°C,open-meteo
2026-04-20,GLOBAL,precio_cafe_arabica,292.20001220703125,USc/lb,yfinance
2026-04-20,Huila,precipitacion,0.5,mm,open-meteo
2026-04-20,Huila,temp_max,23.8,°C,open-meteo
2026-04-20,Huila,temp_min,16.8,°C,open-meteo
2026-04-20,Nariño,precipitacion,3.1,mm,open-meteo
2026-04-20,Nariño,temp_max,21.8,°C,open-meteo
2026-04-20,Nariño,temp_min,14.1,°C,open-meteo
2026-04-20,Quindío,precipitacion,1.8,mm,open-meteo
2026-04-20,Quindío,temp_max,24.7,°C,open-meteo
2026-04-20,Quindío,temp_min,14.6,°C,open-meteo
2026-04-20,Risaralda,precipitacion,1.8,mm,open-meteo
2026-04-20,Risaralda,temp_max,25.2,°C,open-meteo
2026-04-20,Risaralda,temp_min,15.6,°C,open-meteo
2026-04-20,Tolima,precipitacion,5.3,mm,open-meteo
2026-04-20,Tolima,temp_max,22.1,°C,open-meteo
2026-04-20,Tolima,temp_min,15.3,°C,open-meteo
2026-04-21,Antioquia,precipitacion,1.5,mm,open-meteo
2026-04-21,Antioquia,temp_max,27.5,°C,open-meteo
2026-04-21,Antioquia,temp_min,16.8,°C,open-meteo
2026-04-21,COLOMBIA,fx_usd_local,3578.639892578125,COP/USD,yfinance
2026-04-21,COLOMBIA,precio_interno_referencia,2157000.0,COP/carga_125kg,FNC
2026-04-21,Caldas,precipitacion,3.4,mm,open-meteo
2026-04-21,Caldas,temp_max,20.8,°C,open-meteo
2026-04-21,Caldas,temp_min,12.7,°C,open-meteo
2026-04-21,Cauca,precipitacion,7.5,mm,open-meteo
2026-04-21,Cauca,temp_max,23.0,°C,open-meteo
2026-04-21,Cauca,temp_min,14.7,°C,open-meteo
2026-04-21,GLOBAL,precio_cafe_arabica,289.0,USc/lb,yfinance
2026-04-21,Huila,precipitacion,1.0,mm,open-meteo
2026-04-21,Huila,temp_max,25.2,°C,open-meteo
2026-04-21,Huila,temp_min,15.8,°C,open-meteo
2026-04-21,Nariño,precipitacion,5.1,mm,open-meteo
2026-04-21,Nariño,temp_max,21.8,°C,open-meteo
2026-04-21,Nariño,temp_min,14.6,°C,open-meteo
2026-04-21,Quindío,precipitacion,2.8,mm,open-meteo
2026-04-21,Quindío,temp_max,24.6,°C,open-meteo
2026-04-21,Quindío,temp_min,16.8,°C,open-meteo
2026-04-21,Risaralda,precipitacion,0.9,mm,open-meteo
2026-04-21,Risaralda,temp_max,25.3,°C,open-meteo
2026-04-21,Risaralda,temp_min,15.4,°C,open-meteo
2026-04-21,Tolima,precipitacion,7.0,mm,open-meteo
2026-04-21,Tolima,temp_max,22.2,°C,open-meteo
2026-04-21,Tolima,temp_min,15.9,°C,open-meteo
2026-04-22,Antioquia,precipitacion,9.9,mm,open-meteo
2026-04-22,Antioquia,temp_max,27.9,°C,open-meteo
2026-04-22,Antioquia,temp_min,15.3,°C,open-meteo
2026-04-22,COLOMBIA,fx_usd_local,3584.510009765625,COP/USD,yfinance
2026-04-22,COLOMBIA,precio_interno_referencia,2200000.0,COP/carga_125kg,FNC
2026-04-22,Caldas,precipitacion,0.5,mm,open-meteo
2026-04-22,Caldas,temp_max,20.4,°C,open-meteo
2026-04-22,Caldas,temp_min,12.6,°C,open-meteo
2026-04-22,Cauca,precipitacion,10.1,mm,open-meteo
2026-04-22,Cauca,temp_max,24.2,°C,open-meteo
2026-04-22,Cauca,temp_min,14.1,°C,open-meteo
2026-04-22,GLOBAL,precio_cafe_arabica,302.3999938964844,USc/lb,yfinance
2026-04-22,Huila,precipitacion,0.6,mm,open-meteo
2026-04-22,Huila,temp_max,27.0,°C,open-meteo
2026-04-22,Huila,temp_min,16.7,°C,open-meteo
2026-04-22,Nariño,precipitacion,10.3,mm,open-meteo
2026-04-22,Nariño,temp_max,22.8,°C,open-meteo
2026-04-22,Nariño,temp_min,13.5,°C,open-meteo
2026-04-22,Quindío,precipitacion,2.3,mm,open-meteo
2026-04-22,Quindío,temp_max,24.4,°C,open-meteo
2026-04-22,Quindío,temp_min,16.4,°C,open-meteo
2026-04-22,Risaralda,precipitacion,1.3,mm,open-meteo
2026-04-22,Risaralda,temp_max,24.5,°C,open-meteo
2026-04-22,Risaralda,temp_min,16.8,°C,open-meteo
2026-04-22,Tolima,precipitacion,1.6,mm,open-meteo
2026-04-22,Tolima,temp_max,22.2,°C,open-meteo
2026-04-22,Tolima,temp_min,16.3,°C,open-meteo
2026-04-23,Antioquia,precipitacion,1.2,mm,open-meteo
2026-04-23,Antioquia,temp_max,27.2,°C,open-meteo
2026-04-23,Antioquia,temp_min,15.2,°C,open-meteo
2026-04-23,COLOMBIA,fx_usd_local,3572.97998046875,COP/USD,yfinance
2026-04-23,COLOMBIA,precio_interno_referencia,2285000.0,COP/carga_125kg,FNC
2026-04-23,Caldas,precipitacion,0.1,mm,open-meteo
2026-04-23,Caldas,temp_max,19.5,°C,open-meteo
2026-04-23,Caldas,temp_min,12.4,°C,open-meteo
2026-04-23,Cauca,precipitacion,15.3,mm,open-meteo
2026-04-23,Cauca,temp_max,23.1,°C,open-meteo
2026-04-23,Cauca,temp_min,14.7,°C,open-meteo
2026-04-23,GLOBAL,precio_cafe_arabica,316.3500061035156,USc/lb,yfinance
2026-04-23,Huila,precipitacion,2.5,mm,open-meteo
2026-04-23,Huila,temp_max,23.5,°C,open-meteo
2026-04-23,Huila,temp_min,16.5,°C,open-meteo
2026-04-23,Nariño,precipitacion,12.7,mm,open-meteo
2026-04-23,Nariño,temp_max,21.1,°C,open-meteo
2026-04-23,Nariño,temp_min,14.4,°C,open-meteo
2026-04-23,Quindío,precipitacion,2.9,mm,open-meteo
2026-04-23,Quindío,temp_max,24.5,°C,open-meteo
2026-04-23,Quindío,temp_min,16.1,°C,open-meteo
2026-04-23,Risaralda,precipitacion,2.2,mm,open-meteo
2026-04-23,Risaralda,temp_max,24.5,°C,open-meteo
2026-04-23,Risaralda,temp_min,15.7,°C,open-meteo
2026-04-23,Tolima,precipitacion,29.9,mm,open-meteo
2026-04-23,Tolima,temp_max,20.9,°C,open-meteo
2026-04-23,Tolima,temp_min,16.0,°C,open-meteo
2026-04-24,Antioquia,precipitacion,12.9,mm,open-meteo
2026-04-24,Antioquia,temp_max,27.8,°C,open-meteo
2026-04-24,Antioquia,temp_min,16.6,°C,open-meteo
2026-04-24,COLOMBIA,fx_usd_local,3565.64990234375,COP/USD,yfinance
2026-04-24,COLOMBIA,precio_interno_referencia,2244000.0,COP/carga_125kg,FNC
2026-04-24,Caldas,precipitacion,3.3,mm,open-meteo
2026-04-24,Caldas,temp_max,19.9,°C,open-meteo
2026-04-24,Caldas,temp_min,11.9,°C,open-meteo
2026-04-24,Cauca,precipitacion,13.8,mm,open-meteo
2026-04-24,Cauca,temp_max,24.4,°C,open-meteo
2026-04-24,Cauca,temp_min,14.4,°C,open-meteo
2026-04-24,GLOBAL,precio_cafe_arabica,309.79998779296875,USc/lb,yfinance
2026-04-24,Huila,precipitacion,1.1,mm,open-meteo
2026-04-24,Huila,temp_max,26.4,°C,open-meteo
2026-04-24,Huila,temp_min,14.7,°C,open-meteo
2026-04-24,Nariño,precipitacion,15.5,mm,open-meteo
2026-04-24,Nariño,temp_max,22.2,°C,open-meteo
2026-04-24,Nariño,temp_min,14.1,°C,open-meteo
2026-04-24,Quindío,precipitacion,2.6,mm,open-meteo
2026-04-24,Quindío,temp_max,24.5,°C,open-meteo
2026-04-24,Quindío,temp_min,15.9,°C,open-meteo
2026-04-24,Risaralda,precipitacion,3.6,mm,open-meteo
2026-04-24,Risaralda,temp_max,24.8,°C,open-meteo
2026-04-24,Risaralda,temp_min,14.9,°C,open-meteo
2026-04-24,Tolima,precipitacion,12.9,mm,open-meteo
2026-04-24,Tolima,temp_max,20.6,°C,open-meteo
2026-04-24,Tolima,temp_min,15.5,°C,open-meteo
2026-04-25,Antioquia,precipitacion,5.6,mm,open-meteo
2026-04-25,Antioquia,temp_max,28.4,°C,open-meteo
2026-04-25,Antioquia,temp_min,16.6,°C,open-meteo
2026-04-25,COLOMBIA,precio_interno_referencia,2244000.0,COP/carga_125kg,FNC
2026-04-25,Caldas,precipitacion,0.2,mm,open-meteo
2026-04-25,Caldas,temp_max,21.1,°C,open-meteo
2026-04-25,Caldas,temp_min,12.3,°C,open-meteo
2026-04-25,Cauca,precipitacion,1.7,mm,open-meteo
2026-04-25,Cauca,temp_max,25.3,°C,open-meteo
2026-04-25,Cauca,temp_min,12.7,°C,open-meteo
2026-04-25,Huila,precipitacion,11.6,mm,open-meteo
2026-04-25,Huila,temp_max,27.2,°C,open-meteo
2026-04-25,Huila,temp_min,15.0,°C,open-meteo
2026-04-25,Nariño,precipitacion,6.0,mm,open-meteo
2026-04-25,Nariño,temp_max,22.6,°C,open-meteo
2026-04-25,Nariño,temp_min,12.7,°C,open-meteo
2026-04-25,Quindío,precipitacion,0.3,mm,open-meteo
2026-04-25,Quindío,temp_max,24.5,°C,open-meteo
2026-04-25,Quindío,temp_min,16.0,°C,open-meteo
2026-04-25,Risaralda,precipitacion,0.2,mm,open-meteo
2026-04-25,Risaralda,temp_max,25.4,°C,open-meteo
2026-04-25,Risaralda,temp_min,15.9,°C,open-meteo
2026-04-25,Tolima,precipitacion,48.9,mm,open-meteo
2026-04-25,Tolima,temp_max,21.3,°C,open-meteo
2026-04-25,Tolima,temp_min,15.9,°C,open-meteo
2026-04-26,Antioquia,precipitacion,6.7,mm,open-meteo
2026-04-26,Antioquia,temp_max,28.2,°C,open-meteo
2026-04-26,Antioquia,temp_min,15.4,°C,open-meteo
2026-04-26,COLOMBIA,precio_interno_referencia,2244000.0,COP/carga_125kg,FNC
2026-04-26,Caldas,precipitacion,2.0,mm,open-meteo
2026-04-26,Caldas,temp_max,21.9,°C,open-meteo
2026-04-26,Caldas,temp_min,11.7,°C,open-meteo
2026-04-26,Cauca,precipitacion,10.2,mm,open-meteo
2026-04-26,Cauca,temp_max,25.3,°C,open-meteo
2026-04-26,Cauca,temp_min,12.0,°C,open-meteo
2026-04-26,Huila,precipitacion,1.6,mm,open-meteo
2026-04-26,Huila,temp_max,28.0,°C,open-meteo
2026-04-26,Huila,temp_min,16.5,°C,open-meteo
2026-04-26,Nariño,precipitacion,5.3,mm,open-meteo
2026-04-26,Nariño,temp_max,22.9,°C,open-meteo
2026-04-26,Nariño,temp_min,13.2,°C,open-meteo
2026-04-26,Quindío,precipitacion,9.5,mm,open-meteo
2026-04-26,Quindío,temp_max,25.3,°C,open-meteo
2026-04-26,Quindío,temp_min,15.6,°C,open-meteo
2026-04-26,Risaralda,precipitacion,13.2,mm,open-meteo
2026-04-26,Risaralda,temp_max,26.2,°C,open-meteo
2026-04-26,Risaralda,temp_min,15.0,°C,open-meteo
2026-04-26,Tolima,precipitacion,4.6,mm,open-meteo
2026-04-26,Tolima,temp_max,22.6,°C,open-meteo
2026-04-26,Tolima,temp_min,15.9,°C,open-meteo
2026-04-27,Antioquia,precipitacion,15.6,mm,open-meteo
2026-04-27,Antioquia,temp_max,27.3,°C,open-meteo
2026-04-27,Antioquia,temp_min,17.3,°C,open-meteo
2026-04-27,COLOMBIA,fx_usd_local,3552.72998046875,COP/USD,yfinance
2026-04-27,COLOMBIA,precio_interno_referencia,2252000.0,COP/carga_125kg,FNC
2026-04-27,Caldas,precipitacion,0.2,mm,open-meteo
2026-04-27,Caldas,temp_max,20.6,°C,open-meteo
2026-04-27,Caldas,temp_min,12.0,°C,open-meteo
2026-04-27,Cauca,precipitacion,17.8,mm,open-meteo
2026-04-27,Cauca,temp_max,23.6,°C,open-meteo
2026-04-27,Cauca,temp_min,14.0,°C,open-meteo
2026-04-27,GLOBAL,precio_cafe_arabica,304.1000061035156,USc/lb,yfinance
2026-04-27,Huila,precipitacion,8.9,mm,open-meteo
2026-04-27,Huila,temp_max,26.4,°C,open-meteo
2026-04-27,Huila,temp_min,16.8,°C,open-meteo
2026-04-27,Nariño,precipitacion,5.8,mm,open-meteo
2026-04-27,Nariño,temp_max,21.8,°C,open-meteo
2026-04-27,Nariño,temp_min,14.1,°C,open-meteo
2026-04-27,Quindío,precipitacion,2.6,mm,open-meteo
2026-04-27,Quindío,temp_max,24.0,°C,open-meteo
2026-04-27,Quindío,temp_min,16.0,°C,open-meteo
2026-04-27,Risaralda,precipitacion,9.8,mm,open-meteo
2026-04-27,Risaralda,temp_max,25.0,°C,open-meteo
2026-04-27,Risaralda,temp_min,15.6,°C,open-meteo
2026-04-27,Tolima,precipitacion,6.2,mm,open-meteo
2026-04-27,Tolima,temp_max,22.0,°C,open-meteo
2026-04-27,Tolima,temp_min,16.1,°C,open-meteo
2026-04-28,Antioquia,precipitacion,9.6,mm,open-meteo
2026-04-28,Antioquia,temp_max,27.4,°C,open-meteo
2026-04-28,Antioquia,temp_min,18.5,°C,open-meteo
2026-04-28,COLOMBIA,fx_usd_local,3621.8701171875,COP/USD,yfinance
