semana_fin,fecha_dato,geografia,variable,valor,unidad,fuente,dias_observados
2024-06-30,2024-06-30,Nariño,temp_promedio_semanal,16.9643,°C,open-meteo,7
2024-06-30,2024-06-30,Quindío,precipitacion_semanal,179.7,mm,open-meteo,7
2024-06-30,2024-06-30,Quindío,temp_max_semanal,22.4,°C,open-meteo,7
2024-06-30,2024-06-30,Quindío,temp_min_semanal,13.9,°C,open-meteo,7
2024-06-30,2024-06-30,Quindío,temp_promedio_semanal,17.9143,°C,open-meteo,7
2024-06-30,2024-06-30,Risaralda,precipitacion_semanal,106.8,mm,open-meteo,7
2024-06-30,2024-06-30,Risaralda,temp_max_semanal,23.5,°C,open-meteo,7
2024-06-30,2024-06-30,Risaralda,temp_min_semanal,14.6,°C,open-meteo,7
2024-06-30,2024-06-30,Risaralda,temp_promedio_semanal,18.7929,°C,open-meteo,7
2024-06-30,2024-06-30,Tolima,precipitacion_semanal,143.1,mm,open-meteo,7
2024-06-30,2024-06-30,Tolima,temp_max_semanal,22.8,°C,open-meteo,7
2024-06-30,2024-06-30,Tolima,temp_min_semanal,13.8,°C,open-meteo,7
2024-06-30,2024-06-30,Tolima,temp_promedio_semanal,18.0643,°C,open-meteo,7
2024-07-07,2024-07-07,Antioquia,precipitacion_semanal,122.9,mm,open-meteo,7
2024-07-07,2024-07-07,Antioquia,temp_max_semanal,26.9,°C,open-meteo,7
2024-07-07,2024-07-07,Antioquia,temp_min_semanal,15.1,°C,open-meteo,7
2024-07-07,2024-07-07,Antioquia,temp_promedio_semanal,21.2071,°C,open-meteo,7
2024-07-07,2024-07-01,COLOMBIA,exportaciones_cafe,1019.355,miles_sacos_60kg,FNC,1
2024-07-07,2024-07-05,COLOMBIA,fx_usd_local,4091.0,COP/USD,yfinance,5
2024-07-07,2024-07-07,COLOMBIA,precio_interno_referencia,1850000.0,COP/carga_125kg,FNC,7
2024-07-07,2024-07-01,COLOMBIA,produccion_nacional,1158.8837518134924,miles_sacos_60kg,FNC,1
2024-07-07,2024-07-07,Caldas,precipitacion_semanal,122.4,mm,open-meteo,7
2024-07-07,2024-07-07,Caldas,temp_max_semanal,19.2,°C,open-meteo,7
2024-07-07,2024-07-07,Caldas,temp_min_semanal,11.0,°C,open-meteo,7
2024-07-07,2024-07-07,Caldas,temp_promedio_semanal,14.5857,°C,open-meteo,7
2024-07-07,2024-07-07,Cauca,precipitacion_semanal,23.9,mm,open-meteo,7
2024-07-07,2024-07-07,Cauca,temp_max_semanal,22.3,°C,open-meteo,7
2024-07-07,2024-07-07,Cauca,temp_min_semanal,11.9,°C,open-meteo,7
2024-07-07,2024-07-07,Cauca,temp_promedio_semanal,17.3429,°C,open-meteo,7
2024-07-07,2024-07-05,GLOBAL,precio_cafe_arabica,230.3000030517578,USc/lb,yfinance,4
2024-07-07,2024-07-07,Huila,precipitacion_semanal,33.6,mm,open-meteo,7
2024-07-07,2024-07-07,Huila,temp_max_semanal,24.4,°C,open-meteo,7
2024-07-07,2024-07-07,Huila,temp_min_semanal,13.6,°C,open-meteo,7
2024-07-07,2024-07-07,Huila,temp_promedio_semanal,18.5714,°C,open-meteo,7
2024-07-07,2024-07-07,Nariño,precipitacion_semanal,18.0,mm,open-meteo,7
2024-07-07,2024-07-07,Nariño,temp_max_semanal,22.8,°C,open-meteo,7
2024-07-07,2024-07-07,Nariño,temp_min_semanal,12.4,°C,open-meteo,7
2024-07-07,2024-07-07,Nariño,temp_promedio_semanal,17.2571,°C,open-meteo,7
2024-07-07,2024-07-07,Quindío,precipitacion_semanal,229.6,mm,open-meteo,7
2024-07-07,2024-07-07,Quindío,temp_max_semanal,23.4,°C,open-meteo,7
2024-07-07,2024-07-07,Quindío,temp_min_semanal,14.3,°C,open-meteo,7
2024-07-07,2024-07-07,Quindío,temp_promedio_semanal,18.3643,°C,open-meteo,7
2024-07-07,2024-07-07,Risaralda,precipitacion_semanal,80.6,mm,open-meteo,7
2024-07-07,2024-07-07,Risaralda,temp_max_semanal,24.0,°C,open-meteo,7
2024-07-07,2024-07-07,Risaralda,temp_min_semanal,14.9,°C,open-meteo,7
2024-07-07,2024-07-07,Risaralda,temp_promedio_semanal,19.1571,°C,open-meteo,7
2024-07-07,2024-07-07,Tolima,precipitacion_semanal,148.1,mm,open-meteo,7
2024-07-07,2024-07-07,Tolima,temp_max_semanal,23.1,°C,open-meteo,7
2024-07-07,2024-07-07,Tolima,temp_min_semanal,14.5,°C,open-meteo,7
2024-07-07,2024-07-07,Tolima,temp_promedio_semanal,18.2857,°C,open-meteo,7
2024-07-14,2024-07-14,Antioquia,precipitacion_semanal,42.7,mm,open-meteo,7
2024-07-14,2024-07-14,Antioquia,temp_max_semanal,28.0,°C,open-meteo,7
2024-07-14,2024-07-14,Antioquia,temp_min_semanal,15.7,°C,open-meteo,7
2024-07-14,2024-07-14,Antioquia,temp_promedio_semanal,21.7643,°C,open-meteo,7
2024-07-14,2024-07-12,COLOMBIA,fx_usd_local,3972.830078125,COP/USD,yfinance,5
2024-07-14,2024-07-14,COLOMBIA,precio_interno_referencia,1925000.0,COP/carga_125kg,FNC,7
2024-07-14,2024-07-14,Caldas,precipitacion_semanal,152.4,mm,open-meteo,7
2024-07-14,2024-07-14,Caldas,temp_max_semanal,20.3,°C,open-meteo,7
2024-07-14,2024-07-14,Caldas,temp_min_semanal,10.4,°C,open-meteo,7
2024-07-14,2024-07-14,Caldas,temp_promedio_semanal,14.8786,°C,open-meteo,7
2024-07-14,2024-07-14,Cauca,precipitacion_semanal,16.2,mm,open-meteo,7
2024-07-14,2024-07-14,Cauca,temp_max_semanal,23.4,°C,open-meteo,7
2024-07-14,2024-07-14,Cauca,temp_min_semanal,12.7,°C,open-meteo,7
2024-07-14,2024-07-14,Cauca,temp_promedio_semanal,18.4071,°C,open-meteo,7
2024-07-14,2024-07-12,GLOBAL,precio_cafe_arabica,250.4499969482422,USc/lb,yfinance,5
2024-07-14,2024-07-14,Huila,precipitacion_semanal,32.1,mm,open-meteo,7
2024-07-14,2024-07-14,Huila,temp_max_semanal,24.8,°C,open-meteo,7
2024-07-14,2024-07-14,Huila,temp_min_semanal,12.7,°C,open-meteo,7
2024-07-14,2024-07-14,Huila,temp_promedio_semanal,18.6571,°C,open-meteo,7
2024-07-14,2024-07-14,Nariño,precipitacion_semanal,17.1,mm,open-meteo,7
2024-07-14,2024-07-14,Nariño,temp_max_semanal,25.0,°C,open-meteo,7
2024-07-14,2024-07-14,Nariño,temp_min_semanal,13.4,°C,open-meteo,7
2024-07-14,2024-07-14,Nariño,temp_promedio_semanal,18.8,°C,open-meteo,7
2024-07-14,2024-07-14,Quindío,precipitacion_semanal,123.0,mm,open-meteo,7
2024-07-14,2024-07-14,Quindío,temp_max_semanal,25.1,°C,open-meteo,7
2024-07-14,2024-07-14,Quindío,temp_min_semanal,13.6,°C,open-meteo,7
2024-07-14,2024-07-14,Quindío,temp_promedio_semanal,19.0286,°C,open-meteo,7
2024-07-14,2024-07-14,Risaralda,precipitacion_semanal,19.4,mm,open-meteo,7
2024-07-14,2024-07-14,Risaralda,temp_max_semanal,25.4,°C,open-meteo,7
2024-07-14,2024-07-14,Risaralda,temp_min_semanal,14.4,°C,open-meteo,7
2024-07-14,2024-07-14,Risaralda,temp_promedio_semanal,19.7,°C,open-meteo,7
2024-07-14,2024-07-14,Tolima,precipitacion_semanal,45.0,mm,open-meteo,7
2024-07-14,2024-07-14,Tolima,temp_max_semanal,24.7,°C,open-meteo,7
2024-07-14,2024-07-14,Tolima,temp_min_semanal,13.8,°C,open-meteo,7
2024-07-14,2024-07-14,Tolima,temp_promedio_semanal,19.0429,°C,open-meteo,7
2024-07-21,2024-07-21,Antioquia,precipitacion_semanal,46.8,mm,open-meteo,7
2024-07-21,2024-07-21,Antioquia,temp_max_semanal,27.5,°C,open-meteo,7
2024-07-21,2024-07-21,Antioquia,temp_min_semanal,15.9,°C,open-meteo,7
2024-07-21,2024-07-21,Antioquia,temp_promedio_semanal,21.6357,°C,open-meteo,7
2024-07-21,2024-07-19,COLOMBIA,fx_usd_local,4021.409912109375,COP/USD,yfinance,5
2024-07-21,2024-07-21,COLOMBIA,precio_interno_referencia,1893000.0,COP/carga_125kg,FNC,7
2024-07-21,2024-07-21,Caldas,precipitacion_semanal,158.1,mm,open-meteo,7
2024-07-21,2024-07-21,Caldas,temp_max_semanal,20.7,°C,open-meteo,7
2024-07-21,2024-07-21,Caldas,temp_min_semanal,10.3,°C,open-meteo,7
2024-07-21,2024-07-21,Caldas,temp_promedio_semanal,15.0429,°C,open-meteo,7
2024-07-21,2024-07-21,Cauca,precipitacion_semanal,2.6,mm,open-meteo,7
2024-07-21,2024-07-21,Cauca,temp_max_semanal,25.1,°C,open-meteo,7
2024-07-21,2024-07-21,Cauca,temp_min_semanal,13.4,°C,open-meteo,7
2024-07-21,2024-07-21,Cauca,temp_promedio_semanal,19.3429,°C,open-meteo,7
2024-07-21,2024-07-19,GLOBAL,precio_cafe_arabica,238.1999969482422,USc/lb,yfinance,5
2024-07-21,2024-07-21,Huila,precipitacion_semanal,7.0,mm,open-meteo,7
2024-07-21,2024-07-21,Huila,temp_max_semanal,23.5,°C,open-meteo,7
2024-07-21,2024-07-21,Huila,temp_min_semanal,13.8,°C,open-meteo,7
2024-07-21,2024-07-21,Huila,temp_promedio_semanal,18.4143,°C,open-meteo,7
2024-07-21,2024-07-21,Nariño,precipitacion_semanal,0.0,mm,open-meteo,7
2024-07-21,2024-07-21,Nariño,temp_max_semanal,25.3,°C,open-meteo,7
2024-07-21,2024-07-21,Nariño,temp_min_semanal,15.1,°C,open-meteo,7
2024-07-21,2024-07-21,Nariño,temp_promedio_semanal,20.0286,°C,open-meteo,7
2024-07-21,2024-07-21,Quindío,precipitacion_semanal,112.7,mm,open-meteo,7
2024-07-21,2024-07-21,Quindío,temp_max_semanal,25.7,°C,open-meteo,7
2024-07-21,2024-07-21,Quindío,temp_min_semanal,14.8,°C,open-meteo,7
2024-07-21,2024-07-21,Quindío,temp_promedio_semanal,19.7857,°C,open-meteo,7
2024-07-21,2024-07-21,Risaralda,precipitacion_semanal,25.8,mm,open-meteo,7
2024-07-21,2024-07-21,Risaralda,temp_max_semanal,26.4,°C,open-meteo,7
2024-07-21,2024-07-21,Risaralda,temp_min_semanal,14.1,°C,open-meteo,7
2024-07-21,2024-07-21,Risaralda,temp_promedio_semanal,20.25,°C,open-meteo,7
2024-07-21,2024-07-21,Tolima,precipitacion_semanal,0.1,mm,open-meteo,7
2024-07-21,2024-07-21,Tolima,temp_max_semanal,24.7,°C,open-meteo,7
2024-07-21,2024-07-21,Tolima,temp_min_semanal,13.9,°C,open-meteo,7
2024-07-21,2024-07-21,Tolima,temp_promedio_semanal,19.3643,°C,open-meteo,7
2024-07-28,2024-07-28,Antioquia,precipitacion_semanal,45.3,mm,open-meteo,7
2024-07-28,2024-07-28,Antioquia,temp_max_semanal,28.2,°C,open-meteo,7
2024-07-28,2024-07-28,Antioquia,temp_min_semanal,16.5,°C,open-meteo,7
2024-07-28,2024-07-28,Antioquia,temp_promedio_semanal,21.9643,°C,open-meteo,7
2024-07-28,2024-07-26,COLOMBIA,fx_usd_local,4029.75,COP/USD,yfinance,5
2024-07-28,2024-07-28,COLOMBIA,precio_interno_referencia,1823000.0,COP/carga_125kg,FNC,7
2024-07-28,2024-07-28,Caldas,precipitacion_semanal,98.4,mm,open-meteo,7
2024-07-28,2024-07-28,Caldas,temp_max_semanal,19.9,°C,open-meteo,7
2024-07-28,2024-07-28,Caldas,temp_min_semanal,11.0,°C,open-meteo,7
2024-07-28,2024-07-28,Caldas,temp_promedio_semanal,15.1786,°C,open-meteo,7
2024-07-28,2024-07-28,Cauca,precipitacion_semanal,2.6,mm,open-meteo,7
2024-07-28,2024-07-28,Cauca,temp_max_semanal,25.7,°C,open-meteo,7
2024-07-28,2024-07-28,Cauca,temp_min_semanal,13.2,°C,open-meteo,7
2024-07-28,2024-07-28,Cauca,temp_promedio_semanal,19.4929,°C,open-meteo,7
2024-07-28,2024-07-26,GLOBAL,precio_cafe_arabica,230.25,USc/lb,yfinance,5
2024-07-28,2024-07-28,Huila,precipitacion_semanal,7.9,mm,open-meteo,7
2024-07-28,2024-07-28,Huila,temp_max_semanal,25.1,°C,open-meteo,7
2024-07-28,2024-07-28,Huila,temp_min_semanal,11.9,°C,open-meteo,7
2024-07-28,2024-07-28,Huila,temp_promedio_semanal,18.75,°C,open-meteo,7
2024-07-28,2024-07-28,Nariño,precipitacion_semanal,0.7,mm,open-meteo,7
2024-07-28,2024-07-28,Nariño,temp_max_semanal,26.0,°C,open-meteo,7
2024-07-28,2024-07-28,Nariño,temp_min_semanal,13.5,°C,open-meteo,7
2024-07-28,2024-07-28,Nariño,temp_promedio_semanal,19.9714,°C,open-meteo,7
2024-07-28,2024-07-28,Quindío,precipitacion_semanal,119.0,mm,open-meteo,7
2024-07-28,2024-07-28,Quindío,temp_max_semanal,25.3,°C,open-meteo,7
2024-07-28,2024-07-28,Quindío,temp_min_semanal,14.3,°C,open-meteo,7
2024-07-28,2024-07-28,Quindío,temp_promedio_semanal,19.7071,°C,open-meteo,7
2024-07-28,2024-07-28,Risaralda,precipitacion_semanal,15.3,mm,open-meteo,7
2024-07-28,2024-07-28,Risaralda,temp_max_semanal,25.8,°C,open-meteo,7
2024-07-28,2024-07-28,Risaralda,temp_min_semanal,14.6,°C,open-meteo,7
2024-07-28,2024-07-28,Risaralda,temp_promedio_semanal,20.4071,°C,open-meteo,7
2024-07-28,2024-07-28,Tolima,precipitacion_semanal,6.0,mm,open-meteo,7
2024-07-28,2024-07-28,Tolima,temp_max_semanal,26.3,°C,open-meteo,7
2024-07-28,2024-07-28,Tolima,temp_min_semanal,14.5,°C,open-meteo,7
2024-07-28,2024-07-28,Tolima,temp_promedio_semanal,19.95,°C,open-meteo,7
2024-08-04,2024-08-04,Antioquia,precipitacion_semanal,42.8,mm,open-meteo,7
2024-08-04,2024-08-04,Antioquia,temp_max_semanal,28.9,°C,open-meteo,7
2024-08-04,2024-08-04,Antioquia,temp_min_semanal,16.3,°C,open-meteo,7
2024-08-04,2024-08-04,Antioquia,temp_promedio_semanal,22.1929,°C,open-meteo,7
2024-08-04,2024-08-01,COLOMBIA,exportaciones_cafe,1029.58,miles_sacos_60kg,FNC,1
2024-08-04,2024-08-02,COLOMBIA,fx_usd_local,4084.89990234375,COP/USD,yfinance,5
2024-08-04,2024-08-04,COLOMBIA,precio_interno_referencia,1879000.0,COP/carga_125kg,FNC,7
2024-08-04,2024-08-01,COLOMBIA,produccion_nacional,1049.0,miles_sacos_60kg,FNC,1
2024-08-04,2024-08-04,Caldas,precipitacion_semanal,146.6,mm,open-meteo,7
2024-08-04,2024-08-04,Caldas,temp_max_semanal,22.2,°C,open-meteo,7
2024-08-04,2024-08-04,Caldas,temp_min_semanal,10.3,°C,open-meteo,7
2024-08-04,2024-08-04,Caldas,temp_promedio_semanal,15.2143,°C,open-meteo,7
2024-08-04,2024-08-04,Cauca,precipitacion_semanal,5.7,mm,open-meteo,7
2024-08-04,2024-08-04,Cauca,temp_max_semanal,28.3,°C,open-meteo,7
2024-08-04,2024-08-04,Cauca,temp_min_semanal,12.3,°C,open-meteo,7
2024-08-04,2024-08-04,Cauca,temp_promedio_semanal,19.4357,°C,open-meteo,7
2024-08-04,2024-08-02,GLOBAL,precio_cafe_arabica,230.5,USc/lb,yfinance,5
2024-08-04,2024-08-04,Huila,precipitacion_semanal,9.4,mm,open-meteo,7
2024-08-04,2024-08-04,Huila,temp_max_semanal,26.6,°C,open-meteo,7
2024-08-04,2024-08-04,Huila,temp_min_semanal,10.4,°C,open-meteo,7
2024-08-04,2024-08-04,Huila,temp_promedio_semanal,18.6286,°C,open-meteo,7
2024-08-04,2024-08-04,Nariño,precipitacion_semanal,8.5,mm,open-meteo,7
2024-08-04,2024-08-04,Nariño,temp_max_semanal,26.5,°C,open-meteo,7
2024-08-04,2024-08-04,Nariño,temp_min_semanal,12.2,°C,open-meteo,7
2024-08-04,2024-08-04,Nariño,temp_promedio_semanal,19.3643,°C,open-meteo,7
2024-08-04,2024-08-04,Quindío,precipitacion_semanal,134.6,mm,open-meteo,7
2024-08-04,2024-08-04,Quindío,temp_max_semanal,28.5,°C,open-meteo,7
2024-08-04,2024-08-04,Quindío,temp_min_semanal,14.8,°C,open-meteo,7
2024-08-04,2024-08-04,Quindío,temp_promedio_semanal,20.0857,°C,open-meteo,7
2024-08-04,2024-08-04,Risaralda,precipitacion_semanal,24.3,mm,open-meteo,7
2024-08-04,2024-08-04,Risaralda,temp_max_semanal,26.5,°C,open-meteo,7
2024-08-04,2024-08-04,Risaralda,temp_min_semanal,14.9,°C,open-meteo,7
2024-08-04,2024-08-04,Risaralda,temp_promedio_semanal,20.4643,°C,open-meteo,7
2024-08-04,2024-08-04,Tolima,precipitacion_semanal,90.5,mm,open-meteo,7
2024-08-04,2024-08-04,Tolima,temp_max_semanal,27.1,°C,open-meteo,7
2024-08-04,2024-08-04,Tolima,temp_min_semanal,13.5,°C,open-meteo,7
2024-08-04,2024-08-04,Tolima,temp_promedio_semanal,19.9429,°C,open-meteo,7
2024-08-11,2024-08-11,Antioquia,precipitacion_semanal,73.9,mm,open-meteo,7
2024-08-11,2024-08-11,Antioquia,temp_max_semanal,26.7,°C,open-meteo,7
2024-08-11,2024-08-11,Antioquia,temp_min_semanal,16.8,°C,open-meteo,7
2024-08-11,2024-08-11,Antioquia,temp_promedio_semanal,21.3714,°C,open-meteo,7
2024-08-11,2024-08-09,COLOMBIA,fx_usd_local,4079.75,COP/USD,yfinance,5
2024-08-11,2024-08-11,COLOMBIA,precio_interno_referencia,1880000.0,COP/carga_125kg,FNC,7
2024-08-11,2024-08-11,Caldas,precipitacion_semanal,124.4,mm,open-meteo,7
2024-08-11,2024-08-11,Caldas,temp_max_semanal,19.2,°C,open-meteo,7
2024-08-11,2024-08-11,Caldas,temp_min_semanal,9.9,°C,open-meteo,7
2024-08-11,2024-08-11,Caldas,temp_promedio_semanal,14.3714,°C,open-meteo,7
2024-08-11,2024-08-11,Cauca,precipitacion_semanal,27.3,mm,open-meteo,7
2024-08-11,2024-08-11,Cauca,temp_max_semanal,23.5,°C,open-meteo,7
2024-08-11,2024-08-11,Cauca,temp_min_semanal,11.8,°C,open-meteo,7
2024-08-11,2024-08-11,Cauca,temp_promedio_semanal,17.6857,°C,open-meteo,7
2024-08-11,2024-08-09,GLOBAL,precio_cafe_arabica,234.0500030517578,USc/lb,yfinance,5
2024-08-11,2024-08-11,Huila,precipitacion_semanal,37.3,mm,open-meteo,7
2024-08-11,2024-08-11,Huila,temp_max_semanal,26.0,°C,open-meteo,7
2024-08-11,2024-08-11,Huila,temp_min_semanal,11.8,°C,open-meteo,7
2024-08-11,2024-08-11,Huila,temp_promedio_semanal,18.6643,°C,open-meteo,7
2024-08-11,2024-08-11,Nariño,precipitacion_semanal,10.3,mm,open-meteo,7
2024-08-11,2024-08-11,Nariño,temp_max_semanal,24.1,°C,open-meteo,7
2024-08-11,2024-08-11,Nariño,temp_min_semanal,11.8,°C,open-meteo,7
2024-08-11,2024-08-11,Nariño,temp_promedio_semanal,17.7,°C,open-meteo,7
2024-08-11,2024-08-11,Quindío,precipitacion_semanal,260.7,mm,open-meteo,7
2024-08-11,2024-08-11,Quindío,temp_max_semanal,23.2,°C,open-meteo,7
2024-08-11,2024-08-11,Quindío,temp_min_semanal,14.2,°C,open-meteo,7
2024-08-11,2024-08-11,Quindío,temp_promedio_semanal,18.2071,°C,open-meteo,7
2024-08-11,2024-08-11,Risaralda,precipitacion_semanal,87.3,mm,open-meteo,7
2024-08-11,2024-08-11,Risaralda,temp_max_semanal,24.9,°C,open-meteo,7
2024-08-11,2024-08-11,Risaralda,temp_min_semanal,14.6,°C,open-meteo,7
2024-08-11,2024-08-11,Risaralda,temp_promedio_semanal,19.3786,°C,open-meteo,7
2024-08-11,2024-08-11,Tolima,precipitacion_semanal,114.2,mm,open-meteo,7
2024-08-11,2024-08-11,Tolima,temp_max_semanal,23.1,°C,open-meteo,7
2024-08-11,2024-08-11,Tolima,temp_min_semanal,13.2,°C,open-meteo,7
2024-08-11,2024-08-11,Tolima,temp_promedio_semanal,18.3857,°C,open-meteo,7
2024-08-18,2024-08-18,Antioquia,precipitacion_semanal,43.0,mm,open-meteo,7
2024-08-18,2024-08-18,Antioquia,temp_max_semanal,29.5,°C,open-meteo,7
2024-08-18,2024-08-18,Antioquia,temp_min_semanal,15.6,°C,open-meteo,7
2024-08-18,2024-08-18,Antioquia,temp_promedio_semanal,22.3714,°C,open-meteo,7
2024-08-18,2024-08-16,COLOMBIA,fx_usd_local,4007.35009765625,COP/USD,yfinance,5
2024-08-18,2024-08-18,COLOMBIA,precio_interno_referencia,1950000.0,COP/carga_125kg,FNC,7
2024-08-18,2024-08-18,Caldas,precipitacion_semanal,83.4,mm,open-meteo,7
2024-08-18,2024-08-18,Caldas,temp_max_semanal,21.1,°C,open-meteo,7
2024-08-18,2024-08-18,Caldas,temp_min_semanal,10.3,°C,open-meteo,7
2024-08-18,2024-08-18,Caldas,temp_promedio_semanal,15.4143,°C,open-meteo,7
2024-08-18,2024-08-18,Cauca,precipitacion_semanal,1.1,mm,open-meteo,7
2024-08-18,2024-08-18,Cauca,temp_max_semanal,26.4,°C,open-meteo,7
2024-08-18,2024-08-18,Cauca,temp_min_semanal,11.7,°C,open-meteo,7
2024-08-18,2024-08-18,Cauca,temp_promedio_semanal,19.2571,°C,open-meteo,7
2024-08-18,2024-08-16,GLOBAL,precio_cafe_arabica,245.4499969482422,USc/lb,yfinance,5
2024-08-18,2024-08-18,Huila,precipitacion_semanal,8.6,mm,open-meteo,7
2024-08-18,2024-08-18,Huila,temp_max_semanal,25.0,°C,open-meteo,7
2024-08-18,2024-08-18,Huila,temp_min_semanal,10.9,°C,open-meteo,7
2024-08-18,2024-08-18,Huila,temp_promedio_semanal,18.0929,°C,open-meteo,7
2024-08-18,2024-08-18,Nariño,precipitacion_semanal,7.8,mm,open-meteo,7
2024-08-18,2024-08-18,Nariño,temp_max_semanal,27.3,°C,open-meteo,7
2024-08-18,2024-08-18,Nariño,temp_min_semanal,10.9,°C,open-meteo,7
2024-08-18,2024-08-18,Nariño,temp_promedio_semanal,19.0429,°C,open-meteo,7
2024-08-18,2024-08-18,Quindío,precipitacion_semanal,101.8,mm,open-meteo,7
2024-08-18,2024-08-18,Quindío,temp_max_semanal,26.5,°C,open-meteo,7
2024-08-18,2024-08-18,Quindío,temp_min_semanal,12.9,°C,open-meteo,7
2024-08-18,2024-08-18,Quindío,temp_promedio_semanal,19.5143,°C,open-meteo,7
2024-08-18,2024-08-18,Risaralda,precipitacion_semanal,27.4,mm,open-meteo,7
2024-08-18,2024-08-18,Risaralda,temp_max_semanal,26.1,°C,open-meteo,7
2024-08-18,2024-08-18,Risaralda,temp_min_semanal,14.7,°C,open-meteo,7
2024-08-18,2024-08-18,Risaralda,temp_promedio_semanal,20.1143,°C,open-meteo,7
2024-08-18,2024-08-18,Tolima,precipitacion_semanal,29.5,mm,open-meteo,7
2024-08-18,2024-08-18,Tolima,temp_max_semanal,26.5,°C,open-meteo,7
2024-08-18,2024-08-18,Tolima,temp_min_semanal,14.0,°C,open-meteo,7
2024-08-18,2024-08-18,Tolima,temp_promedio_semanal,19.8929,°C,open-meteo,7
2024-08-25,2024-08-25,Antioquia,precipitacion_semanal,58.0,mm,open-meteo,7
2024-08-25,2024-08-25,Antioquia,temp_max_semanal,29.5,°C,open-meteo,7
2024-08-25,2024-08-25,Antioquia,temp_min_semanal,16.4,°C,open-meteo,7
2024-08-25,2024-08-25,Antioquia,temp_promedio_semanal,22.45,°C,open-meteo,7
2024-08-25,2024-08-23,COLOMBIA,fx_usd_local,4067.75,COP/USD,yfinance,5
2024-08-25,2024-08-25,COLOMBIA,precio_interno_referencia,1975000.0,COP/carga_125kg,FNC,7
2024-08-25,2024-08-25,Caldas,precipitacion_semanal,118.4,mm,open-meteo,7
2024-08-25,2024-08-25,Caldas,temp_max_semanal,20.3,°C,open-meteo,7
2024-08-25,2024-08-25,Caldas,temp_min_semanal,9.5,°C,open-meteo,7
2024-08-25,2024-08-25,Caldas,temp_promedio_semanal,14.5,°C,open-meteo,7
2024-08-25,2024-08-25,Cauca,precipitacion_semanal,16.7,mm,open-meteo,7
2024-08-25,2024-08-25,Cauca,temp_max_semanal,26.5,°C,open-meteo,7
2024-08-25,2024-08-25,Cauca,temp_min_semanal,13.0,°C,open-meteo,7
2024-08-25,2024-08-25,Cauca,temp_promedio_semanal,19.1571,°C,open-meteo,7
2024-08-25,2024-08-23,GLOBAL,precio_cafe_arabica,251.1999969482422,USc/lb,yfinance,5
2024-08-25,2024-08-25,Huila,precipitacion_semanal,7.2,mm,open-meteo,7
2024-08-25,2024-08-25,Huila,temp_max_semanal,26.1,°C,open-meteo,7
2024-08-25,2024-08-25,Huila,temp_min_semanal,12.2,°C,open-meteo,7
2024-08-25,2024-08-25,Huila,temp_promedio_semanal,19.1571,°C,open-meteo,7
2024-08-25,2024-08-25,Nariño,precipitacion_semanal,16.0,mm,open-meteo,7
2024-08-25,2024-08-25,Nariño,temp_max_semanal,28.0,°C,open-meteo,7
2024-08-25,2024-08-25,Nariño,temp_min_semanal,12.8,°C,open-meteo,7
2024-08-25,2024-08-25,Nariño,temp_promedio_semanal,19.5643,°C,open-meteo,7
2024-08-25,2024-08-25,Quindío,precipitacion_semanal,207.7,mm,open-meteo,7
2024-08-25,2024-08-25,Quindío,temp_max_semanal,26.4,°C,open-meteo,7
2024-08-25,2024-08-25,Quindío,temp_min_semanal,14.1,°C,open-meteo,7
2024-08-25,2024-08-25,Quindío,temp_promedio_semanal,19.1429,°C,open-meteo,7
2024-08-25,2024-08-25,Risaralda,precipitacion_semanal,68.9,mm,open-meteo,7
2024-08-25,2024-08-25,Risaralda,temp_max_semanal,26.2,°C,open-meteo,7
2024-08-25,2024-08-25,Risaralda,temp_min_semanal,15.4,°C,open-meteo,7
2024-08-25,2024-08-25,Risaralda,temp_promedio_semanal,20.2,°C,open-meteo,7
2024-08-25,2024-08-25,Tolima,precipitacion_semanal,166.0,mm,open-meteo,7
2024-08-25,2024-08-25,Tolima,temp_max_semanal,26.1,°C,open-meteo,7
2024-08-25,2024-08-25,Tolima,temp_min_semanal,13.7,°C,open-meteo,7
2024-08-25,2024-08-25,Tolima,temp_promedio_semanal,19.3714,°C,open-meteo,7
2024-09-01,2024-09-01,Antioquia,precipitacion_semanal,49.8,mm,open-meteo,7
2024-09-01,2024-09-01,Antioquia,temp_max_semanal,29.4,°C,open-meteo,7
2024-09-01,2024-09-01,Antioquia,temp_min_semanal,15.5,°C,open-meteo,7
2024-09-01,2024-09-01,Antioquia,temp_promedio_semanal,22.1714,°C,open-meteo,7
2024-09-01,2024-09-01,COLOMBIA,exportaciones_cafe,998.341,miles_sacos_60kg,FNC,1
2024-09-01,2024-08-30,COLOMBIA,fx_usd_local,4125.1298828125,COP/USD,yfinance,5
2024-09-01,2024-09-01,COLOMBIA,precio_interno_referencia,2021000.0,COP/carga_125kg,FNC,7
2024-09-01,2024-09-01,COLOMBIA,produccion_nacional,1071.2334084844454,miles_sacos_60kg,FNC,1
2024-09-01,2024-09-01,Caldas,precipitacion_semanal,116.5,mm,open-meteo,7
2024-09-01,2024-09-01,Caldas,temp_max_semanal,21.1,°C,open-meteo,7
2024-09-01,2024-09-01,Caldas,temp_min_semanal,10.2,°C,open-meteo,7
2024-09-01,2024-09-01,Caldas,temp_promedio_semanal,15.1786,°C,open-meteo,7
2024-09-01,2024-09-01,Cauca,precipitacion_semanal,2.7,mm,open-meteo,7
